infected,suceptible,removed
304,4576,170
304,4576,170
304,4576,170
304,4576,170
305,4575,170
305,4575,170
306,4574,170
306,4574,170
306,4574,170
306,4574,170
305,4574,171
305,4574,171
306,4573,171
307,4571,172
307,4571,172
307,4571,172
308,4570,172
310,4568,172
310,4568,172
310,4568,172
310,4568,172
312,4566,172
312,4566,172
312,4566,172
313,4565,172
312,4565,173
312,4565,173
311,4565,174
311,4565,174
310,4565,175
310,4565,175
310,4565,175
310,4565,175
310,4565,175
309,4565,176
309,4565,176
307,4565,178
306,4565,179
306,4564,180
306,4564,180
306,4564,180
305,4564,181
306,4563,181
306,4562,182
307,4561,182
306,4561,183
307,4560,183
307,4560,183
307,4560,183
307,4560,183
306,4560,184
306,4560,184
305,4560,185
306,4559,185
306,4559,185
306,4559,185
305,4559,186
303,4559,188
303,4559,188
304,4558,188
304,4558,188
304,4558,188
303,4558,189
303,4558,189
302,4558,190
302,4558,190
302,4558,190
302,4557,191
302,4557,191
302,4557,191
302,4557,191
302,4557,191
302,4557,191
302,4557,191
301,4557,192
301,4557,192
302,4556,192
301,4556,193
301,4555,194
301,4555,194
301,4555,194
301,4555,194
301,4555,194
301,4555,194
303,4553,194
304,4552,194
304,4552,194
303,4552,195
303,4551,196
305,4549,196
305,4549,196
305,4549,196
304,4549,197
303,4549,198
303,4548,199
303,4548,199
303,4548,199
304,4547,199
305,4546,199
305,4546,199
305,4545,200
306,4544,200
306,4544,200
306,4544,200
307,4543,200
308,4542,200
309,4541,200
310,4540,200
310,4540,200
309,4540,201
309,4540,201
309,4540,201
309,4540,201
310,4539,201
310,4539,201
310,4539,201
310,4539,201
310,4539,201
309,4539,202
309,4539,202
309,4539,202
308,4539,203
308,4539,203
308,4539,203
309,4538,203
309,4538,203
309,4538,203
310,4537,203
311,4536,203
311,4536,203
311,4536,203
311,4536,203
310,4536,204
310,4536,204
310,4536,204
310,4536,204
310,4536,204
309,4536,205
309,4536,205
309,4536,205
310,4535,205
310,4535,205
310,4535,205
310,4535,205
313,4532,205
312,4532,206
313,4531,206
313,4531,206
313,4531,206
315,4529,206
315,4529,206
315,4529,206
317,4527,206
315,4527,208
314,4526,210
314,4526,210
314,4525,211
314,4525,211
313,4525,212
314,4524,212
314,4523,213
314,4523,213
314,4523,213
314,4523,213
315,4522,213
317,4520,213
317,4520,213
316,4520,214
316,4520,214
316,4520,214
316,4520,214
317,4519,214
317,4517,216
318,4516,216
319,4515,216
319,4515,216
321,4513,216
321,4513,216
321,4513,216
322,4512,216
323,4510,217
323,4510,217
323,4509,218
325,4507,218
325,4507,218
325,4507,218
324,4507,219
324,4507,219
324,4507,219
324,4507,219
324,4507,219
325,4506,219
325,4506,219
324,4506,220
324,4506,220
324,4506,220
324,4505,221
324,4505,221
325,4504,221
324,4504,222
324,4504,222
326,4502,222
326,4502,222
326,4502,222
326,4502,222
326,4502,222
326,4502,222
325,4502,223
325,4502,223
326,4501,223
326,4501,223
326,4501,223
327,4500,223
326,4500,224
328,4498,224
329,4497,224
329,4497,224
329,4497,224
329,4497,224
330,4496,224
333,4493,224
332,4493,225
334,4490,226
334,4489,227
335,4488,227
336,4486,228
336,4486,228
335,4486,229
336,4484,230
337,4483,230
338,4482,230
338,4481,231
341,4478,231
342,4477,231
338,4477,235
339,4475,236
339,4474,237
340,4473,237
341,4472,237
341,4472,237
342,4471,237
343,4470,237
343,4470,237
344,4469,237
346,4466,238
347,4465,238
347,4465,238
351,4461,238
350,4461,239
351,4460,239
351,4460,239
351,4460,239
352,4459,239
351,4459,240
351,4459,240
351,4459,240
350,4459,241
349,4459,242
350,4458,242
352,4456,242
351,4455,244
352,4453,245
352,4453,245
352,4452,246
353,4451,246
353,4451,246
354,4450,246
355,4449,246
354,4449,247
353,4449,248
353,4449,248
353,4449,248
354,4448,248
354,4448,248
356,4446,248
355,4446,249
355,4446,249
355,4446,249
355,4446,249
355,4446,249
357,4444,249
358,4443,249
359,4441,250
362,4438,250
363,4437,250
362,4437,251
362,4437,251
365,4434,251
365,4434,251
367,4432,251
367,4432,251
366,4432,252
367,4431,252
367,4430,253
369,4428,253
369,4428,253
370,4427,253
371,4426,253
371,4426,253
372,4425,253
372,4425,253
371,4425,254
373,4423,254
373,4423,254
373,4423,254
373,4423,254
373,4423,254
371,4423,256
371,4423,256
371,4423,256
370,4423,257
370,4423,257
371,4422,257
371,4422,257
371,4422,257
372,4420,258
372,4420,258
372,4420,258
373,4419,258
372,4419,259
372,4418,260
373,4417,260
373,4417,260
372,4417,261
373,4416,261
371,4416,263
371,4416,263
371,4416,263
371,4416,263
372,4415,263
372,4414,264
372,4413,265
373,4411,266
373,4410,267
373,4409,268
372,4409,269
373,4408,269
371,4408,271
371,4408,271
370,4408,272
370,4408,272
370,4408,272
370,4408,272
370,4408,272
370,4408,272
370,4408,272
369,4408,273
369,4408,273
367,4408,275
367,4407,276
368,4406,276
368,4406,276
369,4405,276
369,4405,276
369,4405,276
371,4403,276
372,4401,277
372,4401,277
371,4401,278
370,4401,279
370,4401,279
371,4400,279
372,4398,280
371,4398,281
371,4397,282
370,4396,284
371,4395,284
371,4395,284
372,4394,284
373,4393,284
374,4392,284
376,4390,284
380,4386,284
380,4386,284
379,4386,285
380,4385,285
383,4382,285
383,4382,285
382,4382,286
382,4382,286
384,4380,286
385,4379,286
386,4378,286
385,4378,287
386,4377,287
385,4377,288
385,4376,289
387,4374,289
388,4373,289
389,4372,289
389,4372,289
386,4372,292
386,4372,292
383,4372,295
382,4372,296
382,4372,296
383,4371,296
383,4371,296
382,4371,297
383,4370,297
383,4370,297
383,4370,297
384,4369,297
384,4369,297
382,4369,299
382,4369,299
383,4367,300
383,4367,300
384,4366,300
384,4366,300
384,4366,300
385,4365,300
384,4365,301
384,4365,301
384,4365,301
385,4364,301
385,4364,301
384,4364,302
384,4364,302
384,4364,302
385,4362,303
385,4362,303
386,4361,303
386,4361,303
385,4361,304
386,4360,304
386,4360,304
386,4359,305
386,4359,305
387,4358,305
387,4358,305
388,4357,305
389,4356,305
389,4356,305
389,4356,305
389,4356,305
389,4356,305
391,4354,305
391,4354,305
391,4354,305
389,4354,307
389,4354,307
389,4353,308
389,4353,308
390,4351,309
391,4350,309
393,4348,309
393,4348,309
395,4346,309
394,4346,310
394,4345,311
394,4345,311
395,4344,311
395,4344,311
396,4343,311
397,4341,312
397,4341,312
397,4340,313
397,4340,313
396,4340,314
395,4340,315
396,4339,315
398,4337,315
399,4336,315
396,4336,318
398,4334,318
400,4332,318
401,4330,319
401,4330,319
402,4328,320
402,4328,320
403,4327,320
401,4327,322
401,4327,322
400,4327,323
400,4327,323
400,4326,324
400,4324,326
402,4322,326
401,4322,327
401,4322,327
401,4322,327
401,4321,328
400,4321,329
398,4321,331
398,4321,331
398,4321,331
398,4321,331
399,4320,331
401,4318,331
401,4318,331
401,4318,331
402,4317,331
402,4316,332
402,4316,332
402,4316,332
403,4315,332
403,4315,332
403,4315,332
402,4314,334
404,4312,334
404,4311,335
404,4311,335
405,4310,335
406,4309,335
407,4308,335
408,4307,335
409,4306,335
411,4304,335
411,4304,335
410,4304,336
411,4303,336
411,4303,336
412,4302,336
413,4301,336
414,4300,336
415,4299,336
416,4298,336
417,4297,336
417,4297,336
418,4296,336
419,4295,336
420,4294,336
420,4293,337
419,4293,338
415,4293,342
415,4293,342
414,4293,343
416,4291,343
415,4291,344
414,4291,345
414,4291,345
414,4291,345
414,4290,346
414,4290,346
414,4290,346
414,4290,346
415,4289,346
416,4288,346
417,4286,347
417,4286,347
417,4286,347
416,4286,348
416,4286,348
417,4285,348
417,4285,348
417,4285,348
417,4284,349
417,4284,349
420,4281,349
420,4281,349
419,4281,350
419,4281,350
419,4281,350
418,4281,351
418,4281,351
418,4281,351
420,4279,351
420,4277,353
419,4277,354
418,4277,355
418,4277,355
418,4277,355
419,4276,355
420,4275,355
420,4274,356
420,4274,356
420,4274,356
419,4274,357
419,4274,357
419,4274,357
418,4274,358
418,4273,359
416,4273,361
417,4272,361
417,4272,361
417,4272,361
417,4272,361
418,4271,361
417,4271,362
417,4271,362
417,4271,362
418,4270,362
415,4270,365
413,4270,367
413,4270,367
413,4270,367
413,4270,367
412,4270,368
412,4270,368
412,4270,368
412,4270,368
412,4270,368
407,4270,373
407,4270,373
407,4270,373
407,4270,373
406,4270,374
404,4270,376
404,4270,376
403,4270,377
403,4269,378
403,4269,378
402,4268,380
402,4268,380
403,4267,380
401,4267,382
401,4267,382
401,4267,382
400,4267,383
400,4267,383
400,4267,383
400,4267,383
400,4267,383
401,4266,383
400,4265,385
399,4265,386
399,4264,387
399,4264,387
399,4264,387
400,4263,387
399,4263,388
399,4263,388
399,4263,388
399,4262,389
399,4261,390
399,4260,391
399,4259,392
398,4259,393
398,4259,393
398,4258,394
399,4257,394
399,4257,394
401,4255,394
402,4254,394
402,4253,395
404,4251,395
403,4251,396
403,4251,396
403,4250,397
402,4250,398
403,4249,398
403,4249,398
401,4249,400
400,4249,401
399,4248,403
399,4248,403
399,4248,403
400,4247,403
400,4247,403
400,4247,403
402,4245,403
402,4245,403
401,4245,404
400,4245,405
400,4244,406
400,4244,406
400,4243,407
400,4243,407
399,4243,408
399,4243,408
399,4243,408
399,4243,408
401,4241,408
402,4240,408
403,4239,408
403,4239,408
403,4239,408
404,4238,408
406,4236,408
406,4235,409
408,4233,409
408,4233,409
407,4233,410
406,4233,411
406,4233,411
406,4233,411
406,4233,411
405,4233,412
405,4232,413
405,4232,413
404,4232,414
404,4232,414
405,4231,414
406,4230,414
406,4230,414
406,4230,414
405,4230,415
405,4230,415
404,4230,416
403,4230,417
403,4230,417
401,4230,419
401,4230,419
401,4230,419
401,4230,419
401,4230,419
403,4228,419
403,4228,419
403,4228,419
403,4228,419
404,4227,419
405,4225,420
404,4225,421
404,4225,421
404,4225,421
404,4225,421
405,4224,421
405,4224,421
405,4224,421
406,4223,421
406,4223,421
405,4223,422
406,4222,422
406,4222,422
406,4222,422
406,4222,422
406,4222,422
406,4222,422
406,4222,422
408,4220,422
411,4217,422
411,4216,423
411,4216,423
413,4214,423
412,4214,424
414,4212,424
415,4211,424
415,4211,424
415,4211,424
415,4211,424
415,4210,425
415,4210,425
416,4209,425
417,4208,425
416,4208,426
415,4208,427
416,4207,427
416,4207,427
414,4207,429
414,4207,429
412,4207,431
412,4207,431
411,4207,432
410,4207,433
410,4207,433
409,4207,434
409,4207,434
410,4206,434
411,4205,434
410,4204,436
410,4204,436
408,4204,438
409,4203,438
409,4202,439
411,4200,439
412,4199,439
412,4199,439
412,4198,440
412,4198,440
412,4197,441
413,4196,441
413,4196,441
413,4196,441
413,4196,441
413,4195,442
414,4194,442
414,4193,443
414,4193,443
414,4193,443
414,4193,443
414,4193,443
414,4193,443
416,4190,444
415,4190,445
415,4190,445
416,4189,445
416,4189,445
417,4188,445
414,4188,448
415,4187,448
414,4187,449
414,4187,449
414,4187,449
415,4186,449
414,4186,450
414,4186,450
414,4186,450
414,4186,450
415,4185,450
415,4185,450
414,4185,451
414,4185,451
413,4185,452
413,4185,452
413,4185,452
413,4185,452
412,4185,453
412,4185,453
412,4185,453
413,4184,453
412,4184,454
413,4183,454
413,4183,454
413,4183,454
412,4183,455
412,4183,455
411,4183,456
409,4183,458
408,4183,459
408,4183,459
407,4183,460
407,4183,460
407,4183,460
407,4183,460
407,4183,460
405,4183,462
404,4183,463
404,4183,463
404,4183,463
404,4182,464
404,4182,464
405,4181,464
404,4181,465
404,4181,465
403,4181,466
403,4181,466
403,4181,466
403,4181,466
404,4180,466
403,4180,467
404,4179,467
403,4179,468
405,4177,468
407,4175,468
407,4175,468
408,4174,468
408,4173,469
408,4173,469
408,4172,470
408,4172,470
409,4171,470
408,4171,471
407,4171,472
407,4171,472
408,4170,472
408,4170,472
408,4170,472
408,4169,473
409,4168,473
409,4167,474
409,4167,474
409,4167,474
406,4167,477
406,4167,477
407,4166,477
